Last Name,First Name,Position,Overall,Salary,Team,Year
Crawford,Richard,CB,69.0,540.933,WAS,2013.0
Royster,Evan,RB,74.0,536.918,WAS,2013.0
Robinson,Trenton,S,69.0,525.0,WAS,2013.0
Nelson,Kyle,LS,43.0,525.0,WAS,2013.0
Hurt,Maurice,G,69.0,524.85,WAS,2013.0
Neild,Chris,DT,71.0,521.475,WAS,2013.0
Jamison,Jawan,RB,66.0,495.0,WAS,2013.0
Compton,Tom,LT,63.0,480.0,WAS,2013.0
Briscoe,Dezmon,WR,68.0,473.125,WAS,2013.0
Robinson,Aldrick,WR,69.0,415.0,WAS,2013.0
Peppers,Julius,OLB,92.0,14000.0,CHI,2013.0
Cutler,Jay,QB,86.0,10074.0,CHI,2013.0
Marshall,Brandon,WR,95.0,8955.8,CHI,2013.0
Melton,Henry,DT,90.0,8450.0,CHI,2013.0
Forte,Matt,RB,91.0,7600.0,CHI,2013.0
Bushrod,Jermon,LT,86.0,7193.0,CHI,2013.0
Tillman,Charles,CB,95.0,6166.667,CHI,2013.0
Briggs,Lance,OLB,94.0,5833.333,CHI,2013.0
Hester,Devin,WR,73.0,5489.006,CHI,2013.0
Bennett,Martellus,TE,88.0,5100.0,CHI,2013.0
Jennings,Tim,CB,90.0,3800.0,CHI,2013.0
Bennett,Earl,WR,77.0,3750.0,CHI,2013.0
Bush,Michael,RB,81.0,3500.0,CHI,2013.0
Garza,Roberto,C,76.0,3275.0,CHI,2013.0
Long,Kyle,G,75.0,2075.238,CHI,2013.0
McClellin,Shea,OLB,73.0,2065.85,CHI,2013.0
Williams,D.J.,ILB,80.0,1750.0,CHI,2013.0
Weems,Eric,WR,73.0,1413.333,CHI,2013.0
Anderson,James,OLB,82.0,1250.0,CHI,2013.0
Jeffery,Alshon,WR,75.0,1136.958,CHI,2013.0
Bostic,Jon,OLB,67.0,985.2,CHI,2013.0
Costanzo,Blake,OLB,69.0,932.5,CHI,2013.0
Mannelly,Patrick,LS,66.0,932.5,CHI,2013.0
Paea,Stephen,DT,76.0,921.476,CHI,2013.0
Hayden,Kelvin,CB,75.0,905.0,CHI,2013.0
Wright,Major,S,81.0,869.425,CHI,2013.0
McCown,Josh,QB,71.0,865.0,CHI,2013.0
Ratliff,Jay,DT,84.0,840.0,CHI,2013.0
Steltz,Craig,S,72.0,820.0,CHI,2013.0
Slauson,Matt,G,79.0,815.0,CHI,2013.0
Wootton,Corey,DT,78.0,785.018,CHI,2013.0
Scott,Jonathan,LT,72.0,715.0,CHI,2013.0
Britton,Eben,RT,70.0,715.0,CHI,2013.0
Greene,Khaseem,OLB,71.0,648.023,CHI,2013.0
Collins,Nate,DT,67.0,630.0,CHI,2013.0
Mills,Jordan,RT,70.0,581.2,CHI,2013.0
Washington,Cornelius,DE,69.0,565.947,CHI,2013.0
Wilson,Marquess,WR,66.0,551.787,CHI,2013.0
McManis,Sherrick,CB,66.0,533.0,CHI,2013.0
Ozougwu,Cheta,DE,64.0,525.0,CHI,2013.0
Franklin,Jerry,OLB,60.0,525.0,CHI,2013.0
Williams,Chris,WR,76.0,503.333,CHI,2013.0
Brown,James,G,65.0,480.0,CHI,2013.0
Walters,Anthony,S,68.0,465.0,CHI,2013.0
Long,Joe,LT,59.0,450.0,CHI,2013.0
Cattouse,Sean,S,62.0,430.0,CHI,2013.0
Boggs,Taylor,G,61.0,405.0,CHI,2013.0
Stafford,Matthew,QB,85.0,17666.667,DET,2013.0
Johnson,Calvin,WR,99.0,16207.143,DET,2013.0
Suh,Ndamukong,DT,93.0,12900.4,DET,2013.0
Tulloch,Stephen,ILB,88.0,5100.0,DET,2013.0
Burleson,Nate,WR,76.0,5000.0,DET,2013.0
Raiola,Dominic,C,83.0,5000.0,DET,2013.0
Houston,Chris,CB,85.0,5000.0,DET,2013.0
Quin,Glover,S,83.0,4700.0,DET,2013.0
Ansah,Ezekiel,DE,78.0,4648.629,DET,2013.0
Bush,Reggie,RB,83.0,4000.0,DET,2013.0
Delmas,Louis,S,84.0,3857.5,DET,2013.0
Sims,Rob,G,89.0,3550.0,DET,2013.0
Levy,DeAndre,ILB,79.0,3250.0,DET,2013.0
Jones,Jason,DE,81.0,3166.667,DET,2013.0
Hill,Shaun,QB,76.0,2750.0,DET,2013.0
Pettigrew,Brandon,TE,79.0,2560.0,DET,2013.0
Fairley,Nick,DT,90.0,2472.25,DET,2013.0
Reiff,Riley,LT,77.0,1998.425,DET,2013.0
Palmer,Ashlee,OLB,74.0,1625.0,DET,2013.0
Young,Willie,DE,74.0,1500.0,DET,2013.0
Hilliard,Corey,RT,75.0,1440.0,DET,2013.0
Mosley,C.J.,DT,75.0,1375.0,DET,2013.0
Fox,Jason,RT,69.0,1323.0,DET,2013.0
Slay,Darius,CB,71.0,1322.326,DET,2013.0
Owens,Montell,FB,74.0,1250.0,DET,2013.0
Broyles,Ryan,WR,73.0,919.625,DET,2013.0
Wendling,John,S,70.0,913.333,DET,2013.0
Muhlbach,Don,LS,58.0,905.0,DET,2013.0
Gandy,Dylan,G,71.0,905.0,DET,2013.0
Idonije,Israel,DE,81.0,905.0,DET,2013.0
Leshoure,Mikel,RB,79.0,858.545,DET,2013.0
Warford,Larry,G,72.0,768.75,DET,2013.0
Ogletree,Kevin,WR,74.0,715.0,DET,2013.0
Greenwood,Cory,OLB,69.0,687.5,DET,2013.0
Bentley,Bill,CB,72.0,677.278,DET,2013.0
Bell,Joique,RB,76.0,630.0,DET,2013.0
Taylor,Devin,DE,66.0,615.146,DET,2013.0
Whitehead,Tahir,ILB,66.0,578.0,DET,2013.0
Greenwood,Chris,CB,66.0,573.0,DET,2013.0
Riddick,Theo,RB,66.0,562.75,DET,2013.0
Gomes,Dejon,S,72.0,557.825,DET,2013.0
Williams,Michael,TE,70.0,556.287,DET,2013.0
Durham,Kris,WR,65.0,555.0,DET,2013.0
Green,Jonte,CB,70.0,549.25,DET,2013.0
Carey,Don,S,76.0,540.0,DET,2013.0
Lewis,Travis,ILB,66.0,539.793,DET,2013.0
Fauria,Joseph,TE,65.0,499.167,DET,2013.0
Austin,Rodney,G,69.0,495.0,DET,2013.0
Moore,Kellen,QB,68.0,486.667,DET,2013.0
Veldman,Matt,TE,63.0,481.667,DET,2013.0
Stanford,Julian,OLB,65.0,480.0,DET,2013.0
Ross,Jeremy,WR,64.0,480.0,DET,2013.0
Rodgers,Aaron,QB,98.0,22000.0,GB,2013.0
Matthews,Clay,OLB,95.0,13200.0,GB,2013.0
Williams,Tramon,CB,86.0,8250.0,GB,2013.0
Finley,Jermichael,TE,85.0,7000.0,GB,2013.0
Sitton,Josh,G,96.0,6750.0,GB,2013.0
Pickett,Ryan,DT,86.0,6187.5,GB,2013.0
Burnett,Morgan,S,85.0,6187.5,GB,2013.0
Raji,B.J.,DE,83.0,5386.0,GB,2013.0
Lang,T.J.,G,85.0,5200.0,GB,2013.0
Nelson,Jordy,WR,89.0,4366.667,GB,2013.0
Jones,Brad,ILB,78.0,3750.0,GB,2013.0
Hawk,A.J.,ILB,84.0,3533.333,GB,2013.0
Jones,James,WR,87.0,3233.333,GB,2013.0
Bulaga,Bryan,RT,82.0,2649.0,GB,2013.0
Shields,Sam,CB,84.0,2023.0,GB,2013.0
Jones,Datone,DE,74.0,1929.147,GB,2013.0
Perry,Nick,OLB,76.0,1874.813,GB,2013.0
Bush,Jarrett,CB,73.0,1750.0,GB,2013.0
Sherrod,Derek,RT,75.0,1650.501,GB,2013.0
Dietrich-Smith,Evan,C,75.0,1323.0,GB,2013.0
Worthy,Jerel,DE,70.0,987.051,GB,2013.0
Goode,Brett,LS,63.0,905.0,GB,2013.0
Lacy,Eddie,RB,76.0,848.103,GB,2013.0
Wallace,Seneca,QB,72.0,840.0,GB,2013.0
Hayward,Casey,CB,86.0,827.478,GB,2013.0
Cobb,Randall,WR,88.0,802.355,GB,2013.0
Jolly,Johnny,DE,74.0,715.0,GB,2013.0
Flynn,Matt,QB,78.0,715.0,GB,2013.0
Quarless,Andrew,TE,75.0,703.856,GB,2013.0
Newhouse,Marshall,RT,75.0,695.713,GB,2013.0
Bakhtiari,David,LT,66.0,653.85,GB,2013.0
Tretter,J.C.,C,69.0,643.977,GB,2013.0
Franklin,Johnathan,RB,73.0,641.367,GB,2013.0
Daniels,Mike,DE,71.0,600.146,GB,2013.0
Tolzien,Scott,QB,65.0,600.0,GB,2013.0
House,Davon,CB,74.0,585.145,GB,2013.0
Hyde,Micah,S,67.0,584.527,GB,2013.0
Boyd,Josh,DT,63.0,576.14,GB,2013.0
Palmer,Nate,OLB,63.0,564.724,GB,2013.0
Harris,DuJuan,RB,72.0,555.0,GB,2013.0
Dorsey,Kevin,WR,63.0,554.212,GB,2013.0
Barrington,Sam,ILB,61.0,552.25,GB,2013.0
Taylor,Ryan,TE,67.0,524.794,GB,2013.0
Starks,James,RB,72.0,510.075,GB,2013.0
Harper,Chris,WR,69.0,495.0,GB,2013.0
Richardson,Sean,S,65.0,481.667,GB,2013.0
Barclay,Don,RT,72.0,480.833,GB,2013.0
VanRoten,Greg,G,64.0,480.0,GB,2013.0
Boykin,Jarrett,WR,67.0,480.0,GB,2013.0
Wilson,C.J.,DE,72.0,475.089,GB,2013.0
Lattimore,Jamari,ILB,56.0,466.667,GB,2013.0
Jennings,M.D.,S,76.0,465.867,GB,2013.0
Peterson,Adrian,RB,99.0,14380.0,MIN,2013.0
Allen,Jared,DE,89.0,12210.012,MIN,2013.0
Jennings,Greg,WR,88.0,9000.0,MIN,2013.0
Greenway,Chad,OLB,87.0,8120.0,MIN,2013.0
Carlson,John,TE,81.0,5000.0,MIN,2013.0
Williams,Kevin,DT,90.0,5000.0,MIN,2013.0
Kalil,Matt,LT,87.0,4942.65,MIN,2013.0
Sullivan,John,C,95.0,4900.0,MIN,2013.0
Robison,Brian,DE,87.0,4500.0,MIN,2013.0
Cassel,Matt,QB,76.0,3700.0,MIN,2013.0
Johnson,Charlie,G,79.0,3500.0,MIN,2013.0
Guion,Letroy,DT,75.0,3000.0,MIN,2013.0
Freeman,Josh,QB,82.0,2833.334,MIN,2013.0
Ponder,Christian,QB,78.0,2539.675,MIN,2013.0
Sanford,Jamarca,S,77.0,2500.0,MIN,2013.0
Simpson,Jerome,WR,74.0,2100.0,MIN,2013.0
Floyd,Sharrif,DT,78.0,2019.05,MIN,2013.0
Henderson,Erin,ILB,80.0,2000.0,MIN,2013.0
Rhodes,Xavier,CB,74.0,1951.626,MIN,2013.0
Patterson,Cordarrelle,WR,73.0,1805.262,MIN,2013.0
Smith,Harrison,S,84.0,1784.637,MIN,2013.0
Evans,Fred,DT,76.0,1500.0,MIN,2013.0
Cook,Chris,CB,79.0,1342.5,MIN,2013.0
Loeffler,Cullen,LS,67.0,1140.0,MIN,2013.0
Rudolph,Kyle,TE,86.0,976.791,MIN,2013.0
Gerhart,Toby,RB,74.0,938.5,MIN,2013.0
Berger,Joe,C,74.0,905.0,MIN,2013.0
Bishop,Desmond,OLB,83.0,850.0,MIN,2013.0
Mitchell,Marvin,OLB,69.0,815.0,MIN,2013.0
Robinson,Josh,CB,73.0,753.75,MIN,2013.0
Olsen,Seth,G,66.0,670.0,MIN,2013.0
Hodges,Gerald,OLB,70.0,645.027,MIN,2013.0
Wright,Jarius,WR,68.0,630.027,MIN,2013.0
Sendejo,Andrew,S,65.0,630.0,MIN,2013.0
Sherels,Marcus,CB,67.0,630.0,MIN,2013.0
Trattou,Justin,S,64.0,615.0,MIN,2013.0
Ellison,Rhett,TE,80.0,600.146,MIN,2013.0
Childs,Greg,WR,65.0,600.146,MIN,2013.0
Griffen,Everson,DE,78.0,582.5,MIN,2013.0
Blanton,Robert,S,71.0,577.763,MIN,2013.0
Cole,Audie,ILB,67.0,570.0,MIN,2013.0
Baca,Jeff,G,71.0,564.15,MIN,2013.0
Mauti,Michael,ILB,66.0,555.682,MIN,2013.0
Prater,Shaun,CB,67.0,553.0,MIN,2013.0
Raymond,Mistral,S,76.0,539.483,MIN,2013.0
Fusco,Brandon,G,76.0,538.556,MIN,2013.0
Steeples,Robert,CB,65.0,495.167,MIN,2013.0
Banyard,Joe,RB,70.0,495.0,MIN,2013.0
Webb,J'Marcus,RT,77.0,476.403,MIN,2013.0
Webb,Joe,QB,64.0,470.629,MIN,2013.0
Dean,Larry,OLB,62.0,465.0,MIN,2013.0
Remmers,Mike,LT,64.0,450.0,MIN,2013.0
Ryan,Matt,QB,94.0,20750.0,ATL,2013.0
White,Roddy,WR,93.0,7120.0,ATL,2013.0
Gonzalez,Tony,TE,95.0,7000.0,ATL,2013.0
Baker,Sam,LT,80.0,6850.0,ATL,2013.0
Blalock,Justin,G,82.0,6400.0,ATL,2013.0
Moore,William,S,87.0,6000.0,ATL,2013.0
Babineaux,Jonathan,DE,85.0,5000.0,ATL,2013.0
Samuel,Asante,CB,89.0,4900.0,ATL,2013.0
Umenyiora,Osi,OLB,84.0,4250.0,ATL,2013.0
Jones,Julio,WR,92.0,4045.938,ATL,2013.0
Jackson,Steven,RB,89.0,4000.0,ATL,2013.0
DeCoud,Thomas,S,84.0,3500.0,ATL,2013.0
Nicholas,Stephen,OLB,78.0,3500.0,ATL,2013.0
Douglas,Harry,WR,76.0,3125.0,ATL,2013.0
Biermann,Kroy,OLB,74.0,3050.0,ATL,2013.0
Weatherspoon,Sean,OLB,83.0,2796.5,ATL,2013.0
Trufant,Desmond,CB,77.0,2041.509,ATL,2013.0
Jerry,Peria,DT,77.0,1692.0,ATL,2013.0
Snelling,Jason,RB,74.0,1333.333,ATL,2013.0
Reynolds,Garrett,RT,74.0,1293.75,ATL,2013.0
Konz,Peter,C,72.0,897.15,ATL,2013.0
Alford,Robert,CB,72.0,850.35,ATL,2013.0
Peters,Corey,DT,74.0,850.0,ATL,2013.0
Trueblood,Jeremy,RT,73.0,840.0,ATL,2013.0
Smith,Antone,RB,65.0,712.5,ATL,2013.0
Dent,Akeem,ILB,77.0,691.975,ATL,2013.0
Holmes,Lamar,RT,72.0,658.4,ATL,2013.0
Johnson,Mike,RT,68.0,645.554,ATL,2013.0
Goodman,Malliciah,DE,67.0,639.272,ATL,2013.0
Toilolo,Levine,TE,65.0,615.146,ATL,2013.0
Hawley,Joe,C,70.0,605.795,ATL,2013.0
Vaughan,Josh,RB,64.0,600.0,ATL,2013.0
Maponga,Stansly,DE,64.0,586.685,ATL,2013.0
Franks,Dominique,CB,72.0,585.0,ATL,2013.0
Coffman,Chase,TE,68.0,585.0,ATL,2013.0
Massaquoi,Jonathan,DE,65.0,567.215,ATL,2013.0
Rodgers,Jacquizz,RB,81.0,557.75,ATL,2013.0
Renfree,Sean,QB,70.0,551.474,ATL,2013.0
Motta,Zeke,S,71.0,551.474,ATL,2013.0
Ishmael,Kemal,S,68.0,551.474,ATL,2013.0
Robertson,Travian,DT,66.0,536.474,ATL,2013.0
Matthews,Cliff,DE,68.0,521.75,ATL,2013.0
McClain,Robert,CB,73.0,510.0,ATL,2013.0
Gunn,Harland,G,62.0,481.667,ATL,2013.0
Harris,Josh,LS,57.0,480.833,ATL,2013.0
Davis,Dominique,QB,68.0,480.667,ATL,2013.0
Davis,Drew,WR,66.0,480.0,ATL,2013.0
Cone,Kevin,WR,63.0,415.0,ATL,2013.0
Johnson,Charles,DE,93.0,12666.667,CAR,2013.0
Kalil,Ryan,C,85.0,8186.0,CAR,2013.0
Smith,Steve,WR,90.0,7500.0,CAR,2013.0
Davis,Thomas,OLB,80.0,7300.0,CAR,2013.0
Stewart,Jonathan,RB,82.0,7300.0,CAR,2013.0
Newton,Cam,QB,89.0,5506.375,CAR,2013.0
Godfrey,Charles,S,80.0,5500.0,CAR,2013.0
Gross,Jordan,LT,88.0,5500.0,CAR,2013.0
Olsen,Greg,TE,88.0,4560.0,CAR,2013.0
Williams,DeAngelo,RB,82.0,3333.333,CAR,2013.0
Kuechly,Luke,ILB,89.0,3144.651,CAR,2013.0
Lotulelei,Star,DT,81.0,2401.125,CAR,2013.0
Edwards,Dwan,DT,79.0,1750.0,CAR,2013.0
Silatolu,Amini,G,74.0,1234.276,CAR,2013.0
Hixon,Domenik,WR,76.0,1162.5,CAR,2013.0
Short,Kawann,DT,73.0,1157.584,CAR,2013.0
Wharton,Travelle,G,82.0,1100.0,CAR,2013.0
Munnerlyn,Captain,CB,76.0,1100.0,CAR,2013.0
Blackburn,Chase,OLB,77.0,1025.0,CAR,2013.0
Mitchell,Mike,S,75.0,1000.0,CAR,2013.0
Florence,Drayton,CB,70.0,940.0,CAR,2013.0
Hartsock,Ben,TE,75.0,905.0,CAR,2013.0
Jansen,J.J.,LS,49.0,901.25,CAR,2013.0
LaFell,Brandon,WR,77.0,869.6,CAR,2013.0
Hangartner,Geoff,G,77.0,840.0,CAR,2013.0
Anderson,Derek,QB,73.0,840.0,CAR,2013.0
Cole,Colin,DT,75.0,840.0,CAR,2013.0
Clausen,Jimmy,QB,68.0,807.5,CAR,2013.0
Senn,Jordan,OLB,72.0,780.0,CAR,2013.0
Williams,Jason,OLB,68.0,715.0,CAR,2013.0
Connor,Dan,ILB,76.0,715.0,CAR,2013.0
Hardy,Greg,DE,90.0,693.946,CAR,2013.0
Williams,Garry,G,74.0,680.556,CAR,2013.0
Kugbila,Edmund,G,66.0,654.114,CAR,2013.0
Alexander,Frank,DE,67.0,642.563,CAR,2013.0
Scott,Chris,G,68.0,630.0,CAR,2013.0
Campbell,Bruce,RT,69.0,615.625,CAR,2013.0
Klein,A.J.,OLB,67.0,587.825,CAR,2013.0
King,Tavarres,WR,65.0,582.87,CAR,2013.0
Norman,Josh,CB,74.0,574.75,CAR,2013.0
Barner,Kenjon,RB,69.0,566.45,CAR,2013.0
Pilares,Kealoha,WR,68.0,563.878,CAR,2013.0
Addison,Mario,DE,72.0,555.0,CAR,2013.0
McNutt,Marvin,WR,64.0,549.723,CAR,2013.0
Bond,Travis,G,66.0,540.0,CAR,2013.0
Jones,Colin,S,69.0,510.0,CAR,2013.0
Gettis,David,WR,70.0,496.012,CAR,2013.0
Williams,Brandon,TE,64.0,495.0,CAR,2013.0
Chandler,Nate,RT,63.0,482.0,CAR,2013.0
Bell,Byron,LT,73.0,469.667,CAR,2013.0
Byers,Jeff,C,67.0,465.0,CAR,2013.0
Dockery,James,CB,69.0,340.0,CAR,2013.0
Brees,Drew,QB,96.0,20000.0,NO,2013.0
Smith,Will,OLB,78.0,10233.333,NO,2013.0
Evans,Jahri,G,95.0,8100.0,NO,2013.0
Colston,Marques,WR,90.0,7260.0,NO,2013.0
Grubbs,Ben,G,95.0,7200.0,NO,2013.0
Lofton,Curtis,ILB,82.0,5500.0,NO,2013.0
Greer,Jabari,CB,86.0,5275.0,NO,2013.0
Lewis,Keenan,CB,83.0,5110.0,NO,2013.0
Bunkley,Brodrick,DT,82.0,5000.0,NO,2013.0
Vilma,Jonathan,ILB,78.0,4650.0,NO,2013.0
Moore,Lance,WR,85.0,4000.0,NO,2013.0
Jenkins,Malcolm,S,76.0,3800.0,NO,2013.0
Hawthorne,David,OLB,80.0,3800.0,NO,2013.0
Harper,Roman,S,76.0,3500.0,NO,2013.0
Sproles,Darren,RB,87.0,3500.0,NO,2013.0
Thomas,Pierre,RB,82.0,2800.0,NO,2013.0
Galette,Junior,OLB,77.0,2500.0,NO,2013.0
Vaccaro,Kenny,S,80.0,2356.178,NO,2013.0
De,Brian,C,91.0,2023.0,NO,2013.0
Jordan,Cameron,DE,81.0,1932.85,NO,2013.0
Strief,Zach,RT,77.0,1916.667,NO,2013.0
Robinson,Patrick,CB,78.0,1881.9,NO,2013.0
Ingram,Mark,RB,81.0,1854.188,NO,2013.0
Watson,Benjamin,TE,82.0,1650.0,NO,2013.0
Butler,Victor,OLB,81.0,1500.0,NO,2013.0
Haralson,Parys,OLB,82.0,1150.0,NO,2013.0
Coleman,Kenyon,DE,78.0,1005.0,NO,2013.0
Drescher,Justin,LS,45.0,846.25,NO,2013.0
McCown,Luke,QB,72.0,840.0,NO,2013.0
Brown,Charles,LT,74.0,775.0,NO,2013.0
Herring,Will,LB,70.0,765.0,NO,2013.0
Humber,Ramon,ILB,64.0,740.0,NO,2013.0
Armstead,Terron,LT,68.0,716.859,NO,2013.0
Dawson,Keyunta,DE,67.0,715.0,NO,2013.0
Meachem,Robert,WR,73.0,715.0,NO,2013.0
Jenkins,John,DT,70.0,698.14,NO,2013.0
Hicks,Akiem,DE,79.0,670.1,NO,2013.0
Toon,Nick,WR,65.0,626.903,NO,2013.0
Graham,Jimmy,TE,96.0,613.785,NO,2013.0
Stills,Kenny,WR,66.0,588.613,NO,2013.0
White,Corey,CB,69.0,569.125,NO,2013.0
Bush,Rafael,S,75.0,555.0,NO,2013.0
Griffin,Ryan,QB,67.0,532.5,NO,2013.0
Reddick,Kevin,ILB,64.0,496.667,NO,2013.0
Frederick,Terrence,CB,63.0,495.0,NO,2013.0
Cadet,Travaris,RB,68.0,481.667,NO,2013.0
Walker,Tyrunn,DE,66.0,481.0,NO,2013.0
Wade,Trevin,CB,65.0,480.0,NO,2013.0
Morgan,Joseph,WR,72.0,466.333,NO,2013.0
Johnson,Tom,DE,70.0,465.0,NO,2013.0
Harris,Bryce,LT,66.0,435.0,NO,2013.0
Revis,Darrelle,CB,97.0,16000.0,TB,2013.0
Jackson,Vincent,WR,92.0,11111.111,TB,2013.0
McCoy,Gerald,DT,91.0,11000.0,TB,2013.0
Nicks,Carl,G,95.0,9500.0,TB,2013.0
Goldson,Dashon,S,90.0,8250.0,TB,2013.0
Williams,Mike,WR,85.0,7924.0,TB,2013.0
Joseph,Davin,G,88.0,7500.0,TB,2013.0
Penn,Donald,LT,87.0,6950.0,TB,2013.0
Zuttah,Jeremy,C,77.0,4125.0,TB,2013.0
Barron,Mark,S,80.0,3616.25,TB,2013.0
Clayborn,Adrian,DE,80.0,2052.542,TB,2013.0
Carimi,Gabe,G,75.0,1764.012,TB,2013.0
Martin,Doug,RB,90.0,1696.954,TB,2013.0
Dotson,Demar,RT,79.0,1500.0,TB,2013.0
Casillas,Jonathan,OLB,73.0,1400.0,TB,2013.0
Landri,Derek,DT,74.0,1375.0,TB,2013.0
Te'o-Nesheim,Daniel,DE,68.0,1323.0,TB,2013.0
Banks,Johnthan,CB,72.0,1181.58,TB,2013.0
Hayward,Adam,OLB,72.0,1154.423,TB,2013.0
Gibson,Gary,DT,74.0,1000.0,TB,2013.0
Bowers,Da'Quan,DT,77.0,963.909,TB,2013.0
Orlovsky,Dan,QB,70.0,905.0,TB,2013.0
Economos,Andrew,LS,62.0,905.0,TB,2013.0
David,Lavonte,OLB,89.0,899.183,TB,2013.0
Crabtree,Tom,TE,74.0,800.0,TB,2013.0
Meredith,Jamon,G,71.0,800.0,TB,2013.0
Leonard,Brian,RB,73.0,780.0,TB,2013.0
Glennon,Mike,QB,66.0,776.016,TB,2013.0
Foster,Mason,ILB,75.0,696.093,TB,2013.0
Larsen,Ted,G,73.0,678.4,TB,2013.0
Underwood,Tiquan,WR,69.0,665.0,TB,2013.0
Spence,Akeem,DT,71.0,661.106,TB,2013.0
Cutrera,Jacob,ILB,66.0,650.0,TB,2013.0
Gholston,William,DE,67.0,640.136,TB,2013.0
Stocker,Luke,TE,77.0,628.172,TB,2013.0
Means,Steven,DE,67.0,587.938,TB,2013.0
Gorrer,Danny,CB,64.0,585.0,TB,2013.0
James,Mike,RB,68.0,565.788,TB,2013.0
Tandy,Keith,CB,69.0,555.15,TB,2013.0
Adams,Kyle,TE,66.0,555.0,TB,2013.0
Smith,Michael,RB,66.0,541.287,TB,2013.0
Owusu,Chris,WR,62.0,525.0,TB,2013.0
Gaitor,Anthony,CB,70.0,523.404,TB,2013.0
Morgan,Aaron,DE,67.0,510.0,TB,2013.0
Watson,Dekoda,OLB,70.0,500.455,TB,2013.0
Demps,Jeff,RB,63.0,483.667,TB,2013.0
Johnson,Leonard,CB,70.0,482.5,TB,2013.0
Rainey,Bobby,RB,68.0,480.0,TB,2013.0
Byham,Nate,TE,68.0,474.0,TB,2013.0
McCray,Kelcie,S,62.0,458.333,TB,2013.0
Page,Eric,WR,63.0,405.0,TB,2013.0
Fitzgerald,Larry,WR,92.0,16142.857,AZ,2013.0
Campbell,Calais,DE,93.0,11000.0,AZ,2013.0
Dockett,Darnell,DE,79.0,8825.0,AZ,2013.0
Palmer,Carson,QB,84.0,8000.0,AZ,2013.0
Washington,Daryl,ILB,90.0,8000.0,AZ,2013.0
Colledge,Daryn,G,80.0,5500.0,AZ,2013.0
Peterson,Patrick,CB,89.0,4607.375,AZ,2013.0
Cooper,Jonathan,G,83.0,3637.251,AZ,2013.0
Powers,Jerraud,CB,78.0,3500.0,AZ,2013.0
Sendlein,Lyle,C,77.0,3250.0,AZ,2013.0
Stanton,Drew,QB,73.0,2733.333,AZ,2013.0
Mendenhall,Rashard,RB,80.0,2500.0,AZ,2013.0
Floyd,Michael,WR,75.0,2492.875,AZ,2013.0
Dansby,Karlos,ILB,83.0,2250.0,AZ,2013.0
King,Jeff,TE,75.0,1850.0,AZ,2013.0
Williams,Dan,DT,81.0,1797.0,AZ,2013.0
Brinkley,Jasper,ILB,75.0,1750.0,AZ,2013.0
Alexander,Lorenzo,OLB,78.0,1540.0,AZ,2013.0
Cason,Antoine,CB,81.0,1500.0,AZ,2013.0
Williams,Ryan,RB,74.0,1251.858,AZ,2013.0
Johnson,Rashad,S,76.0,1200.0,AZ,2013.0
Minter,Kevin,ILB,71.0,1097.572,AZ,2013.0
Leach,Mike,LS,71.0,1091.667,AZ,2013.0
Shaughnessy,Matt,OLB,77.0,1000.0,AZ,2013.0
Arenas,Javier,CB,76.0,949.604,AZ,2013.0
Bell,Yeremiah,S,74.0,905.0,AZ,2013.0
Rucker,Frostee,DT,77.0,905.0,AZ,2013.0
Mathieu,Tyrann,S,72.0,763.125,AZ,2013.0
Roberts,Andre,WR,78.0,667.05,AZ,2013.0
Gibson,Mike,C,70.0,665.0,AZ,2013.0
Sperry,Kory,TE,67.0,665.0,AZ,2013.0
Okafor,Alex,OLB,68.0,658.607,AZ,2013.0
Watford,Earl,G,70.0,648.716,AZ,2013.0
Massie,Bobby,RT,76.0,635.845,AZ,2013.0
McCann,Bryan,CB,66.0,630.0,AZ,2013.0
Fanaika,Paul,G,70.0,630.0,AZ,2013.0
Ballard,Jake,TE,77.0,630.0,AZ,2013.0
Benard,Marcus,OLB,70.0,630.0,AZ,2013.0
Acho,Sam,OLB,74.0,628.607,AZ,2013.0
Taylor,Curtis,S,63.0,600.0,AZ,2013.0
Taylor,Stepfan,RB,68.0,590.125,AZ,2013.0
Ellington,Andre,RB,67.0,565.966,AZ,2013.0
Smith,Alfonso,RB,67.0,555.0,AZ,2013.0
Talley,Ronald,DE,63.0,555.0,AZ,2013.0
Bethel,Justin,CB,71.0,553.556,AZ,2013.0
Lindley,Ryan,QB,65.0,551.327,AZ,2013.0
Moch,Dontay,DE,65.0,540.0,AZ,2013.0
Potter,Nate,LT,67.0,539.856,AZ,2013.0
Williams,Teddy,CB,59.0,525.0,AZ,2013.0
Sowell,Bradley,LT,62.0,483.333,AZ,2013.0
Byrd,Laron,WR,63.0,482.167,AZ,2013.0
Ta'amu,Alameda,DT,74.0,435.0,AZ,2013.0
Harvin,Percy,WR,92.0,10707.5,SEA,2013.0
Rice,Sidney,WR,86.0,8200.0,SEA,2013.0
Okung,Russell,LT,88.0,8083.333,SEA,2013.0
Lynch,Marshawn,RB,96.0,7500.0,SEA,2013.0
Clemons,Chris,DE,89.0,7333.333,SEA,2013.0
Bryant,Red,DE,80.0,7020.0,SEA,2013.0
Chancellor,Kam,S,90.0,7000.502,SEA,2013.0
Avril,Cliff,DE,83.0,6500.0,SEA,2013.0
Unger,Max,C,92.0,6458.75,SEA,2013.0
